Birth;Sex;Reg;RegType;UkrTestStatus;Year;ID
1986;жіноча;Київська  ;село;Не з’явився;2019;9789
1986;жіноча;Житомирська  ;село;Зараховано;2019;9790
1986;жіноча;Луганська  ;місто;Зараховано;2019;9791
1986;чоловіча;Дніпропетровська  ;місто;Не подолав поріг;2019;9792
1986;чоловіча;Полтавська  ;місто;Зараховано;2019;9793
1986;жіноча;Житомирська  ;село;Зараховано;2019;9794
1986;чоловіча;Вінницька  ;місто;Зараховано;2019;9795
1986;чоловіча;Запорізька  ;місто;null;2019;9796
1986;чоловіча;Дніпропетровська  ;місто;Зараховано;2019;9797
1986;жіноча;Дніпропетровська  ;село;Не з’явився;2019;9798
1986;жіноча;Харківська  ;місто;Зараховано;2019;9799
1986;чоловіча;Донецька  ;місто;Зараховано;2019;9800
1986;жіноча;Київська  ;село;null;2019;9801
1986;жіноча;Луганська  ;місто;Зараховано;2019;9802
1986;жіноча;Дніпропетровська  ;місто;Не з’явився;2019;9803
1986;жіноча;Тернопільська  ;місто;Зараховано;2019;9804
1986;жіноча;Херсонська  ;село;Зараховано;2019;9805
1986;жіноча;Тернопільська  ;місто;Не з’явився;2019;9806
1986;жіноча;Житомирська  ;село;Не подолав поріг;2019;9807
1986;чоловіча;Дніпропетровська  ;місто;Не з’явився;2019;9808
1986;жіноча;Запорізька  ;місто;Не подолав поріг;2019;9809
1986;чоловіча;Луганська  ;місто;Зараховано;2019;9810
1986;чоловіча;Донецька  ;місто;Зараховано;2019;9811
1986;жіноча;Житомирська  ;місто;Не з’явився;2019;9812
1986;жіноча;Луганська  ;місто;Зараховано;2019;9813
1986;чоловіча;м.Київ;місто;Не подолав поріг;2019;9814
1986;жіноча;Дніпропетровська  ;місто;Не подолав поріг;2019;9815
1986;жіноча;Дніпропетровська  ;місто;Не подолав поріг;2019;9816
1986;чоловіча;Харківська  ;місто;Не з’явився;2019;9817
1986;жіноча;Чернівецька  ;село;Зараховано;2019;9818
1986;чоловіча;м.Київ;місто;Зараховано;2019;9819
1986;жіноча;м.Київ;місто;Зараховано;2019;9820
1986;жіноча;Дніпропетровська  ;місто;Зараховано;2019;9821
1986;чоловіча;Харківська  ;місто;Зараховано;2019;9822
1986;жіноча;Дніпропетровська  ;місто;Не з’явився;2019;9823
1986;чоловіча;Хмельницька  ;село;Не з’явився;2019;9824
1986;жіноча;Луганська  ;місто;Зараховано;2019;9825
1986;чоловіча;Запорізька  ;місто;Не з’явився;2019;9826
1986;жіноча;Миколаївська  ;місто;Зараховано;2019;9827
1986;чоловіча;Полтавська  ;місто;Не подолав поріг;2019;9828
1986;жіноча;Львівська  ;місто;Не з’явився;2019;9829
1986;чоловіча;Херсонська  ;місто;Не з’явився;2019;9830
1986;жіноча;Київська  ;місто;Не з’явився;2019;9831
1986;жіноча;Харківська  ;село;Не подолав поріг;2019;9832
1986;жіноча;Дніпропетровська  ;місто;Зараховано;2019;9833
1986;жіноча;Сумська  ;місто;Не з’явився;2019;9834
1986;чоловіча;Полтавська  ;село;Не подолав поріг;2019;9835
1986;жіноча;Львівська  ;місто;Зараховано;2019;9836
1986;жіноча;Дніпропетровська  ;місто;Не подолав поріг;2019;9837
1986;жіноча;Луганська  ;село;Зараховано;2019;9838
1986;жіноча;Черкаська  ;місто;Не з’явився;2019;9839
1986;жіноча;Львівська  ;місто;Не подолав поріг;2019;9840
1986;жіноча;Дніпропетровська  ;місто;null;2019;9841
1986;жіноча;Тернопільська  ;місто;Зараховано;2019;9842
1986;жіноча;Луганська  ;місто;Зараховано;2019;9843
1986;чоловіча;Рівненська  ;місто;Не з’явився;2019;9844
1986;жіноча;Сумська  ;місто;Зараховано;2019;9845
1986;жіноча;Донецька  ;місто;Не подолав поріг;2019;9846
1986;чоловіча;Львівська  ;місто;Не подолав поріг;2019;9847
1986;чоловіча;Івано-Франківська  ;село;Не подолав поріг;2019;9848
1986;чоловіча;Запорізька  ;місто;Не з’явився;2019;9849
1986;чоловіча;Хмельницька  ;село;Не з’явився;2019;9850
1986;чоловіча;Львівська  ;місто;Не подолав поріг;2019;9851
1986;чоловіча;Полтавська  ;село;Зараховано;2019;9852
1986;чоловіча;Житомирська  ;місто;Зараховано;2019;9853
1986;жіноча;Дніпропетровська  ;місто;Зараховано;2019;9854
1986;жіноча;Черкаська  ;село;Зараховано;2019;9855
1986;жіноча;Дніпропетровська  ;місто;Зараховано;2019;9856
1986;чоловіча;Кіровоградська  ;село;Не з’явився;2019;9857
1986;чоловіча;Дніпропетровська  ;місто;Зараховано;2019;9858
1986;жіноча;Одеська  ;місто;Зараховано;2019;9859
1986;жіноча;Запорізька  ;місто;Зараховано;2019;9860
1986;жіноча;Київська  ;село;Не подолав поріг;2019;9861
1986;чоловіча;Харківська  ;місто;Зараховано;2019;9862
1986;жіноча;Одеська  ;місто;Не подолав поріг;2019;9863
1986;жіноча;Кіровоградська  ;село;Зараховано;2019;9864
1986;жіноча;Кіровоградська  ;місто;Не з’явився;2019;9865
